"URI","rdf-schema#label","rdf-schema#comment","buildingEndDate","elevation","height","location_label","location","thumbnail_label","thumbnail","wikiPageID","wikiPageRevisionID","point","22-rdf-syntax-ns#type_label","22-rdf-syntax-ns#type","owl#sameAs_label","owl#sameAs","wgs84_pos#lat","wgs84_pos#long"
"http://dbpedia.org/resource/Halfway_Rock_Light","Halfway Rock Light","Halfway Rock Lighthouse is a lighthouse located on a barren ledge in Casco Bay Maine. The lighthouse tower which has a height of 76 feet (23 m) and the attached ex-boathouse are all that remain as the other buildings have been taken away in storms.","NULL","NULL","NULL","NULL","NULL","Halfway_Rock_Light.JPG?width=300","http://commons.wikimedia.org/wiki/Special:FilePath/Halfway_Rock_Light.JPG?width=300","2351315","578044678","NULL","{architectural structure|lighthouse|place|tower|owl#Thing|Place|d0.owl#Location|Wikidata:Q532|Building|Lighhouse|Artifact100021939|Beacon102814860|Object100002684|Structure104341686|Tower104460130|Whole100003553|YagoGeoEntity|PhysicalEntity100001930|YagoPermanentlyLocatedEntity}","{http://dbpedia.org/ontology/ArchitecturalStructure|http://dbpedia.org/ontology/Lighthouse|http://dbpedia.org/ontology/Place|http://dbpedia.org/ontology/Tower|http://www.w3.org/2002/07/owl#Thing|http://schema.org/Place|http://www.ontologydesignpatterns.org/ont/d0.owl#Location|http://dbpedia.org/ontology/Wikidata:Q532|http://umbel.org/umbel/rc/Building|http://umbel.org/umbel/rc/Lighhouse|http://dbpedia.org/class/yago/Artifact100021939|http://dbpedia.org/class/yago/Beacon102814860|http://dbpedia.org/class/yago/Object100002684|http://dbpedia.org/class/yago/Structure104341686|http://dbpedia.org/class/yago/Tower104460130|http://dbpedia.org/class/yago/Whole100003553|http://dbpedia.org/class/yago/YagoGeoEntity|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity}","{m.075wfn||Q5641964|Halfway_Rock_Light}","{http://rdf.freebase.com/ns/m.075wfn|http://sws.geonames.org/6297411/|http://wikidata.dbpedia.org/resource/Q5641964|http://wikidata.org/entity/Q5641964|http://yago-knowledge.org/resource/Halfway_Rock_Light}","NULL","NULL"
"http://dbpedia.org/resource/Hallands_V%C3%A4der%C3%B6","Hallands Väderö","Hallands Väderö (en: Halland's Weather Island) is a Swedish island located in the northwest corner of the Scania province but it is named after the province above; Halland. Since 1958 it has been a nature reserve due to its valuable ecologic life with an old beech-forest unusual funguses and large bird populations. During the summer season small ferry's transport people to the island from Torekov.","NULL","NULL","13.0","{Kattegat|Torekov|Sweden}","{http://dbpedia.org/resource/Kattegat|http://dbpedia.org/resource/Torekov|http://dbpedia.org/resource/Sweden}","Hallands_Väderö-fyren_på_dagen.JPG?width=300","http://commons.wikimedia.org/wiki/Special:FilePath/Hallands_Väderö-fyren_på_dagen.JPG?width=300","28600648","569387979","NULL","{architectural structure|lighthouse|place|tower|owl#Thing|Place|d0.owl#Location|Wikidata:Q532|Artifact100021939|Beacon102814860|Object100002684|Structure104341686|Tower104460130|Whole100003553|YagoGeoEntity|PhysicalEntity100001930|YagoPermanentlyLocatedEntity}","{http://dbpedia.org/ontology/ArchitecturalStructure|http://dbpedia.org/ontology/Lighthouse|http://dbpedia.org/ontology/Place|http://dbpedia.org/ontology/Tower|http://www.w3.org/2002/07/owl#Thing|http://schema.org/Place|http://www.ontologydesignpatterns.org/ont/d0.owl#Location|http://dbpedia.org/ontology/Wikidata:Q532|http://dbpedia.org/class/yago/Artifact100021939|http://dbpedia.org/class/yago/Beacon102814860|http://dbpedia.org/class/yago/Object100002684|http://dbpedia.org/class/yago/Structure104341686|http://dbpedia.org/class/yago/Tower104460130|http://dbpedia.org/class/yago/Whole100003553|http://dbpedia.org/class/yago/YagoGeoEntity|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity}","{m.0czd2my||Hallands_Väderö}","{http://rdf.freebase.com/ns/m.0czd2my|http://sws.geonames.org/2708792/|http://yago-knowledge.org/resource/Hallands_Väderö}","NULL","NULL"
"http://dbpedia.org/resource/Halten_Lighthouse","Halten Lighthouse","Halten lighthouse (Norwegian: Halten fyr) is a lighthouse situated in the now uninhabited fishing village of Halten in the municipality of Frøya in Sør-Trøndelag county Norway. It was first lit in 1875 and is the northernmost part of the chain of lighthouses in the string of islands called Froan north of Frøya starting with Sula lighthouse in south through Vingleia lighthouse and Finnvær lighthouse and finally Halten lighthouse.","NULL","NULL","29.5","{Norway|Sør-Trøndelag|Halten Sør Trøndelag}","{http://dbpedia.org/resource/Norway|http://dbpedia.org/resource/S%C3%B8r-Tr%C3%B8ndelag|http://dbpedia.org/resource/Halten,_S%C3%B8r_Tr%C3%B8ndelag}","Halten_1.jpg?width=300","http://commons.wikimedia.org/wiki/Special:FilePath/Halten_1.jpg?width=300","25421784","553723047","NULL","{architectural structure|lighthouse|place|tower|owl#Thing|Place|d0.owl#Location|Wikidata:Q532|Artifact100021939|Beacon102814860|Object100002684|Structure104341686|Tower104460130|Whole100003553|YagoGeoEntity|PhysicalEntity100001930|YagoPermanentlyLocatedEntity}","{http://dbpedia.org/ontology/ArchitecturalStructure|http://dbpedia.org/ontology/Lighthouse|http://dbpedia.org/ontology/Place|http://dbpedia.org/ontology/Tower|http://www.w3.org/2002/07/owl#Thing|http://schema.org/Place|http://www.ontologydesignpatterns.org/ont/d0.owl#Location|http://dbpedia.org/ontology/Wikidata:Q532|http://dbpedia.org/class/yago/Artifact100021939|http://dbpedia.org/class/yago/Beacon102814860|http://dbpedia.org/class/yago/Object100002684|http://dbpedia.org/class/yago/Structure104341686|http://dbpedia.org/class/yago/Tower104460130|http://dbpedia.org/class/yago/Whole100003553|http://dbpedia.org/class/yago/YagoGeoEntity|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity}","{m.09k7hnf|Q1774734|Halten_Lighthouse}","{http://rdf.freebase.com/ns/m.09k7hnf|http://wikidata.dbpedia.org/resource/Q1774734|http://wikidata.org/entity/Q1774734|http://yago-knowledge.org/resource/Halten_Lighthouse}","NULL","NULL"
"http://dbpedia.org/resource/Hams_Bluff_Light","Hams Bluff Light","The Hams Bluff Light is an historic lighthouse on Saint Croix U.S. Virgin Islands. It was first lit in 1915 under the Danish Government. It was since transferred to the United States Lighthouse Service and later came under the jurisdiction of the United States Coast Guard. The historic tower has been abandoned; the beacon is now mounted on an adjacent new truss tower. The light displays two white flashes every 30 seconds at a focal plane of 394 feet (120 m).","NULL","NULL","NULL","Saint Croix U.S. Virgin Islands","http://dbpedia.org/resource/Saint_Croix,_U.S._Virgin_Islands","Hams-bluff-light.jpg?width=300","http://commons.wikimedia.org/wiki/Special:FilePath/Hams-bluff-light.jpg?width=300","13988763","602610357","NULL","{architectural structure|lighthouse|place|tower|owl#Thing|Place|d0.owl#Location|Wikidata:Q532|GovernmentBuildingsInTheUnitedStatesVirginIslands|Artifact100021939|Building102913152|BuildingsAndStructuresCompletedIn1915|GovernmentBuilding103449564|Object100002684|Structure104341686|Whole100003553|YagoGeoEntity|PhysicalEntity100001930|YagoPermanentlyLocatedEntity}","{http://dbpedia.org/ontology/ArchitecturalStructure|http://dbpedia.org/ontology/Lighthouse|http://dbpedia.org/ontology/Place|http://dbpedia.org/ontology/Tower|http://www.w3.org/2002/07/owl#Thing|http://schema.org/Place|http://www.ontologydesignpatterns.org/ont/d0.owl#Location|http://dbpedia.org/ontology/Wikidata:Q532|http://dbpedia.org/class/yago/GovernmentBuildingsInTheUnitedStatesVirginIslands|http://dbpedia.org/class/yago/Artifact100021939|http://dbpedia.org/class/yago/Building102913152|http://dbpedia.org/class/yago/BuildingsAndStructuresCompletedIn1915|http://dbpedia.org/class/yago/GovernmentBuilding103449564|http://dbpedia.org/class/yago/Object100002684|http://dbpedia.org/class/yago/Structure104341686|http://dbpedia.org/class/yago/Whole100003553|http://dbpedia.org/class/yago/YagoGeoEntity|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity}","{m.03cq9fg|Q5646382|Hams_Bluff_Light}","{http://rdf.freebase.com/ns/m.03cq9fg|http://wikidata.dbpedia.org/resource/Q5646382|http://wikidata.org/entity/Q5646382|http://yago-knowledge.org/resource/Hams_Bluff_Light}","NULL","NULL"
"http://dbpedia.org/resource/Happisburgh_Lighthouse","Happisburgh Lighthouse","Happisburgh Lighthouse in Happisburgh on the North Norfolk coast is the only independently operated lighthouse in Great Britain. It is also the oldest working lighthouse in East Anglia.The lighthouse is painted white with three red bands and has a light characteristic of Fl(3)30s (3 white flashes repeated every 30 seconds) at a height of 135 ft (41.1 m) with a range of 14 miles (22.5 km).","NULL","15.0","26.0","{England|Norfolk|Happisburgh}","{http://dbpedia.org/resource/England|http://dbpedia.org/resource/Norfolk|http://dbpedia.org/resource/Happisburgh}","Happisburgh_lighthouse_uk.jpg?width=300","http://commons.wikimedia.org/wiki/Special:FilePath/Happisburgh_lighthouse_uk.jpg?width=300","9441302","595957554","52.8195 1.5386666666666666","{architectural structure|lighthouse|place|tower|owl#Thing|Place|d0.owl#Location|Wikidata:Q532|wgs84_pos#SpatialThing|_Feature|Building|Lighhouse|Artifact100021939|Beacon102814860|Object100002684|Structure104341686|Tower104460130|Whole100003553|YagoGeoEntity|PhysicalEntity100001930|YagoPermanentlyLocatedEntity}","{http://dbpedia.org/ontology/ArchitecturalStructure|http://dbpedia.org/ontology/Lighthouse|http://dbpedia.org/ontology/Place|http://dbpedia.org/ontology/Tower|http://www.w3.org/2002/07/owl#Thing|http://schema.org/Place|http://www.ontologydesignpatterns.org/ont/d0.owl#Location|http://dbpedia.org/ontology/Wikidata:Q532|http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing|http://www.opengis.net/gml/_Feature|http://umbel.org/umbel/rc/Building|http://umbel.org/umbel/rc/Lighhouse|http://dbpedia.org/class/yago/Artifact100021939|http://dbpedia.org/class/yago/Beacon102814860|http://dbpedia.org/class/yago/Object100002684|http://dbpedia.org/class/yago/Structure104341686|http://dbpedia.org/class/yago/Tower104460130|http://dbpedia.org/class/yago/Whole100003553|http://dbpedia.org/class/yago/YagoGeoEntity|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity}","{m.0288ztb|Q5652375|Happisburgh_Lighthouse}","{http://rdf.freebase.com/ns/m.0288ztb|http://wikidata.dbpedia.org/resource/Q5652375|http://wikidata.org/entity/Q5652375|http://yago-knowledge.org/resource/Happisburgh_Lighthouse}","52.8195","1.53867"
"http://dbpedia.org/resource/Harbor_Beach_Light","Harbor Beach Light","The Harbor Beach Lighthouse is a sparkplug lighthouse located at the end of the north breakwall entrance to the harbor of refuge on Lake Huron. The breakwall and light were created by the United States Army Corps of Engineers to protect the harbor of Harbor Beach Michigan which is the greatest man-made freshwater harbor in the world. Harbor Beach is located on the eastern edge of the Thumb of Huron County in the state of Michigan.","NULL","16.4592","13.716","Harbor Beach Michigan","http://dbpedia.org/resource/Harbor_Beach,_Michigan","Harbor_Beach_Lighthouse_historic.jpg?width=300","http://commons.wikimedia.org/wiki/Special:FilePath/Harbor_Beach_Lighthouse_historic.jpg?width=300","15808041","600387256","NULL","{architectural structure|lighthouse|place|tower|owl#Thing|Place|d0.owl#Location|Wikidata:Q532|Lighhouse|Artifact100021939|Beacon102814860|Object100002684|Structure104341686|Tower104460130|Whole100003553|YagoGeoEntity|PhysicalEntity100001930|YagoPermanentlyLocatedEntity}","{http://dbpedia.org/ontology/ArchitecturalStructure|http://dbpedia.org/ontology/Lighthouse|http://dbpedia.org/ontology/Place|http://dbpedia.org/ontology/Tower|http://www.w3.org/2002/07/owl#Thing|http://schema.org/Place|http://www.ontologydesignpatterns.org/ont/d0.owl#Location|http://dbpedia.org/ontology/Wikidata:Q532|http://umbel.org/umbel/rc/Lighhouse|http://dbpedia.org/class/yago/Artifact100021939|http://dbpedia.org/class/yago/Beacon102814860|http://dbpedia.org/class/yago/Object100002684|http://dbpedia.org/class/yago/Structure104341686|http://dbpedia.org/class/yago/Tower104460130|http://dbpedia.org/class/yago/Whole100003553|http://dbpedia.org/class/yago/YagoGeoEntity|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity}","{m.03nw5v6|Q5654559|Harbor_Beach_Light}","{http://rdf.freebase.com/ns/m.03nw5v6|http://wikidata.dbpedia.org/resource/Q5654559|http://wikidata.org/entity/Q5654559|http://yago-knowledge.org/resource/Harbor_Beach_Light}","NULL","NULL"
"http://dbpedia.org/resource/Harbor_of_Refuge_Light","Harbor of Refuge Light","The Harbor of Refuge Light (originally Harbor of Refuge West End Light though its east end counterpart has been long since discontinued) is a lighthouse built on the ocean end of the outer Delaware Breakwater at the mouth of the Delaware Bay just off Cape Henlopen. It was built to function with the Delaware Breakwater East End Light in order to mark the National Harbor of Refuge.","NULL","NULL","23.1648","{Delaware|Lewes Delaware}","{http://dbpedia.org/resource/Delaware|http://dbpedia.org/resource/Lewes,_Delaware}","Harbor_of_Refuge_lighthouse_USACE_2011-12-14.jpg?width=300","http://commons.wikimedia.org/wiki/Special:FilePath/Harbor_of_Refuge_lighthouse_USACE_2011-12-14.jpg?width=300","6739979","576202737","NULL","{architectural structure|lighthouse|place|tower|owl#Thing|Place|d0.owl#Location|Wikidata:Q532|Lighhouse|Artifact100021939|Beacon102814860|Object100002684|Structure104341686|Tower104460130|Whole100003553|YagoGeoEntity|PhysicalEntity100001930|YagoPermanentlyLocatedEntity}","{http://dbpedia.org/ontology/ArchitecturalStructure|http://dbpedia.org/ontology/Lighthouse|http://dbpedia.org/ontology/Place|http://dbpedia.org/ontology/Tower|http://www.w3.org/2002/07/owl#Thing|http://schema.org/Place|http://www.ontologydesignpatterns.org/ont/d0.owl#Location|http://dbpedia.org/ontology/Wikidata:Q532|http://umbel.org/umbel/rc/Lighhouse|http://dbpedia.org/class/yago/Artifact100021939|http://dbpedia.org/class/yago/Beacon102814860|http://dbpedia.org/class/yago/Object100002684|http://dbpedia.org/class/yago/Structure104341686|http://dbpedia.org/class/yago/Tower104460130|http://dbpedia.org/class/yago/Whole100003553|http://dbpedia.org/class/yago/YagoGeoEntity|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity}","{|m.0gllx3|Q5654695|Harbor_of_Refuge_Light}","{http://sws.geonames.org/8629235/|http://rdf.freebase.com/ns/m.0gllx3|http://wikidata.dbpedia.org/resource/Q5654695|http://wikidata.org/entity/Q5654695|http://yago-knowledge.org/resource/Harbor_of_Refuge_Light}","NULL","NULL"
"http://dbpedia.org/resource/Harbour_Town_Light","Harbour Town Light","The Harbour Town Lighthouse is lighthouse at the Harbour Town Marina at Hilton Head Island South Carolina. It was privately built and is a private aid to navigation. Although initially ridiculed during the planning and construction phases the lighthouse became instantly popular and is today the most recognizable symbol of Hilton Head Island and Sea Pines Resort.","NULL","NULL","27.432","Hilton Head Island South Carolina","http://dbpedia.org/resource/Hilton_Head_Island,_South_Carolina","Harbour_Town_July_2007.jpg?width=300","http://commons.wikimedia.org/wiki/Special:FilePath/Harbour_Town_July_2007.jpg?width=300","18802540","582911027","NULL","{architectural structure|lighthouse|place|tower|owl#Thing|Place|d0.owl#Location|Wikidata:Q532|Lighhouse|Artifact100021939|Beacon102814860|Object100002684|Structure104341686|Tower104460130|Whole100003553|YagoGeoEntity|PhysicalEntity100001930|YagoPermanentlyLocatedEntity}","{http://dbpedia.org/ontology/ArchitecturalStructure|http://dbpedia.org/ontology/Lighthouse|http://dbpedia.org/ontology/Place|http://dbpedia.org/ontology/Tower|http://www.w3.org/2002/07/owl#Thing|http://schema.org/Place|http://www.ontologydesignpatterns.org/ont/d0.owl#Location|http://dbpedia.org/ontology/Wikidata:Q532|http://umbel.org/umbel/rc/Lighhouse|http://dbpedia.org/class/yago/Artifact100021939|http://dbpedia.org/class/yago/Beacon102814860|http://dbpedia.org/class/yago/Object100002684|http://dbpedia.org/class/yago/Structure104341686|http://dbpedia.org/class/yago/Tower104460130|http://dbpedia.org/class/yago/Whole100003553|http://dbpedia.org/class/yago/YagoGeoEntity|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity}","{m.04gkcrc|Q14709506|Harbour_Town_Light}","{http://rdf.freebase.com/ns/m.04gkcrc|http://wikidata.dbpedia.org/resource/Q14709506|http://wikidata.org/entity/Q14709506|http://yago-knowledge.org/resource/Harbour_Town_Light}","NULL","NULL"
"http://dbpedia.org/resource/Harlingen_Lighthouse","Harlingen Lighthouse","The Harlingen Lighthouse (Vuurtoren van Harlingen) is a deactivated lighthouse in the town of Harlingen Friesland Netherlands that is now used as hotel accommodation.","NULL","NULL","24.0","Harlingen Friesland","http://dbpedia.org/resource/Harlingen,_Friesland","Harlingen_vuurtoren.jpg?width=300","http://commons.wikimedia.org/wiki/Special:FilePath/Harlingen_vuurtoren.jpg?width=300","39411149","556435701","NULL","{architectural structure|lighthouse|place|tower|Wikidata:Q532|Place|owl#Thing|d0.owl#Location}","{http://dbpedia.org/ontology/ArchitecturalStructure|http://dbpedia.org/ontology/Lighthouse|http://dbpedia.org/ontology/Place|http://dbpedia.org/ontology/Tower|http://dbpedia.org/ontology/Wikidata:Q532|http://schema.org/Place|http://www.w3.org/2002/07/owl#Thing|http://www.ontologydesignpatterns.org/ont/d0.owl#Location}","{Q1877806|Vuurtoren_van_Harlingen|m.0vpsxqx|Faro_de_Harlingen}","{http://wikidata.dbpedia.org/resource/Q1877806|http://nl.dbpedia.org/resource/Vuurtoren_van_Harlingen|http://rdf.freebase.com/ns/m.0vpsxqx|http://es.dbpedia.org/resource/Faro_de_Harlingen|http://wikidata.org/entity/Q1877806}","NULL","NULL"
"http://dbpedia.org/resource/Hartland_Point_Lighthouse","Hartland Point Lighthouse","Hartland Point Lighthouse is a Grade II listed building at Hartland Point Devon England. The point marks the western limit (on the English side) of the Bristol Channel with the Atlantic Ocean continuing to the west.Trinity House the lighthouse authority for England and Wales have a lighthouse on the tip of the peninsula.","NULL","NULL","18.0","{Devon|England|Hartland Point}","{http://dbpedia.org/resource/Devon|http://dbpedia.org/resource/England|http://dbpedia.org/resource/Hartland_Point}","Hartland_Point_Lighthouse_rcoh_net.jpg?width=300","http://commons.wikimedia.org/wiki/Special:FilePath/Hartland_Point_Lighthouse_rcoh_net.jpg?width=300","28214904","595113176","NULL","{architectural structure|lighthouse|place|tower|owl#Thing|Place|d0.owl#Location|Wikidata:Q532|Artifact100021939|Beacon102814860|Object100002684|Structure104341686|Tower104460130|Whole100003553|YagoGeoEntity|PhysicalEntity100001930|YagoPermanentlyLocatedEntity}","{http://dbpedia.org/ontology/ArchitecturalStructure|http://dbpedia.org/ontology/Lighthouse|http://dbpedia.org/ontology/Place|http://dbpedia.org/ontology/Tower|http://www.w3.org/2002/07/owl#Thing|http://schema.org/Place|http://www.ontologydesignpatterns.org/ont/d0.owl#Location|http://dbpedia.org/ontology/Wikidata:Q532|http://dbpedia.org/class/yago/Artifact100021939|http://dbpedia.org/class/yago/Beacon102814860|http://dbpedia.org/class/yago/Object100002684|http://dbpedia.org/class/yago/Structure104341686|http://dbpedia.org/class/yago/Tower104460130|http://dbpedia.org/class/yago/Whole100003553|http://dbpedia.org/class/yago/YagoGeoEntity|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity}","{m.0cn_zqr|Q2752855|Faro_de_Punta_de_Hartland|Latarnia_morska_Hartland_Point|Hartland_Point_Lighthouse}","{http://rdf.freebase.com/ns/m.0cn_zqr|http://wikidata.dbpedia.org/resource/Q2752855|http://es.dbpedia.org/resource/Faro_de_Punta_de_Hartland|http://pl.dbpedia.org/resource/Latarnia_morska_Hartland_Point|http://wikidata.org/entity/Q2752855|http://yago-knowledge.org/resource/Hartland_Point_Lighthouse}","NULL","NULL"
